NAMEUNIT	OBJECTID	INSPIREID	NATCODE	CODNUT1	CODNUT2	CODNUT3	CODIGOINE	Shape__Are	Shape__Len	Tavg	mosquito.abundance	GDP.test	eip	rnott.expected	RBM	CODIMUNI	AREAOFI	AREAPOL	CODICOMAR	CODIPROV	VALIDDE	DATAALTA	CODIMUNI.1	AREAOFI.1	AREAPOL.1	CODICOMAR.1	CODIPROV.1	VALIDDE.1	DATAALTA.1	Casos2014	Casos2015	Casos2016	Casos2017	Promedio	CasosPromedio	id	ImportationRisk
Torrelavit	2065	ES.IGN.SIGLIM34090808287	34090808287	ES5	ES51	ES511	8287	0.002549998755583	0.292659009625475	23.4580001831055	0.0787421594531335	21815.3859119613	2.78252832928869	2.11276750511505	25076	82877	NA	23.7561	3	8	NA	201707262100	82877	NA	23.7561	3	8	NA	201707262100	0	0	0	0	0	0	850	4.63810040425708e-05
Torrelles de Foix	2066	ES.IGN.SIGLIM34090808288	34090808288	ES5	ES51	ES511	8288	0.004005085370516	0.357542907594639	22.1859998703003	0.00835119697397733	26496.3473405109	3.08058652908244	0.219354749054701	20490	82883	NA	37.0203	3	8	NA	201707262100	82883	NA	37.0203	3	8	NA	201707262100	0	0	0	0	0	0	851	2.30088977040109e-05
Torrelles de Llobregat	2067	ES.IGN.SIGLIM34090808289	34090808289	ES5	ES51	ES511	8289	0.001473094011668	0.176324793514001	23.3840007781982	0.0989330713352056	28045.2370721014	2.7990496189029	2.65138852348783	30224	82896	NA	13.5305	11	8	NA	201707262100	82896	NA	13.5305	11	8	NA	201707262100	0	0	0	0	0	0	852	0.000145763328968954
Torrent	2275	ES.IGN.SIGLIM34091717197	34091717197	ES5	ES51	ES512	17197	0.000853996797358	0.120151035856771	23.1420001983643	0.171028885832212	21327.6886340715	2.85376730881387	4.56566400138421	22791.1321906106	171978	7.9101	7.9101	10	17	20160727	201707262100	171978	7.9101	7.9101	10	17	20160727	201707262100	0	0	0	0	0	0	853	4.03824526603473e-05
Torres de Segre	2512	ES.IGN.SIGLIM34092525232	34092525232	ES5	ES51	ES513	25232	0.005455243271042	0.564489385069669	24.4990000724792	0.0979186846812371	25207.6925056246	2.56018621019007	2.66936057215743	17846	252326	NA	50.8525	33	25	NA	201707262100	252326	NA	50.8525	33	25	NA	201707262100	0	0	0	0	0	0	854	5.98492647145501e-05
Torroella de Fluvià	2276	ES.IGN.SIGLIM34091717198	34091717198	ES5	ES51	ES512	17198	0.001847611503081	0.2497715608665	23.2880001068115	0.192575814898842	30947.4197085682	2.82062923053436	5.15304817641245	21382.7405717421	171984	NA	16.8719	2	17	NA	201707262100	171984	NA	16.8719	2	17	NA	201707262100	0	0	0	0	0	0	855	0.000102914234857338
Torroella de Montgrí	2277	ES.IGN.SIGLIM34091717199	34091717199	ES5	ES51	ES512	17199	0.007193727295547	0.593923464996031	23.1574807167053	0.184314881626315	23581.767129517	2.85023527260215	4.92157887981157	22999	171997	NA	65.8133	10	17	NA	201801011500	171997	NA	65.8133	10	17	NA	201801011500	0	0	0	0	0	0	856	6.55886131171842e-05
Torroja del Priorat	3050	ES.IGN.SIGLIM34094343154	34094343154	ES5	ES51	ES514	43154	0.001417402035774	0.202005785646462	23.0879993438721	0.0405280860199188	20510.9719633265	2.86612244697511	1.08095423175155	19951.5332149076	431541	NA	13.1604	29	43	NA	201707262100	431541	NA	13.1604	29	43	NA	201707262100	0	0	0	0	0	0	857	0.000206357502591147
Tortellà	2278	ES.IGN.SIGLIM34091717200	34091717200	ES5	ES51	ES512	17200	0.001201163765865	0.168534000245634	21.5050005912781	0.0150151303391652	20983.1248525317	3.2530725596461	0.389562124408484	22564.2470546419	172001	11	11	19	17	20100722	201707262100	172001	11	11	19	17	20100722	201707262100	0	0	0	0	0	0	858	0
Tortosa	3051	ES.IGN.SIGLIM34094343155	34094343155	ES5	ES51	ES514	43155	0.023390488127104	1.41856820978717	23.784615443303	0.142842701644938	28031.4849168281	2.7107646791999	3.85237562307921	22116	431554	NA	218462	9	43	NA	201707262100	431554	NA	218462	9	43	NA	201707262100	0	0	1	1	0,5	1	859	0.000142054514190547
Toses	2279	ES.IGN.SIGLIM34091717201	34091717201	ES5	ES51	ES512	17201	0.006302099550346	0.40303681207721	14.1019997596741	0.0198450609738255	21985.3726875403	5.88166578892768	0.426735109356979	23928.7420633862	172018	57.6725	57.6725	31	17	20130529	201707262100	172018	57.6725	57.6725	31	17	20130529	201707262100	0	0	0	0	0	0	860	0.000106027631050275
Tossa de Mar	2280	ES.IGN.SIGLIM34091717202	34091717202	ES5	ES51	ES512	17202	0.004156985126578	0.43473784741803	22.8586667378743	0.11257319826572	27937.5840887058	2.91919140247225	2.99116219198447	22013	172023	38154	38154	34	17	20171213	201801011500	172023	38154	38154	34	17	20171213	201801011500	0	0	1	0	0,25	1	861	0.000204328449037636
Tremp	2514	ES.IGN.SIGLIM34092525234	34092525234	ES5	ES51	ES513	25234	0.03297828691165	1.50047441496631	21.4560001774838	0.00862124353079801	28852.2533014056	3.26584973888906	0.223470999204783	22750	252347	NA	302.5473	25	25	NA	201707262100	252347	NA	302.5473	25	25	NA	201707262100	0	0	0	0	0	0	862	0.000166558563698798
Ullà	2282	ES.IGN.SIGLIM34091717204	34091717204	ES5	ES51	ES512	17204	0.000795456805656	0.121325854941642	23.1280002593994	0.217358154577258	30164.6684390239	2.85696530480099	5.8011115150409	21638	172044	NA	7.3487	10	17	NA	201707262100	172044	NA	7.3487	10	17	NA	201707262100	0	0	0	0	0	0	863	5.88700848623289e-05
Ullastrell	2068	ES.IGN.SIGLIM34090808290	34090808290	ES5	ES51	ES511	8290	0.000798446925066	0.172236769735408	23.4539995193481	0.0795458178978579	24951.063335538	2.78341902863589	2.13419505388785	28091	82900	NA	7.3494	40	8	NA	201707262100	82900	NA	7.3494	40	8	NA	201707262100	0	0	0	0	0	0	864	4.55630329668115e-05
Ullastret	2283	ES.IGN.SIGLIM34091717205	34091717205	ES5	ES51	ES512	17205	0.001197141057692	0.171259693380665	23.1904003143311	0.176979581344997	22728.6251112375	2.84273886022502	4.72824267364787	26619.8831279925	172057	NA	11.1065	10	17	NA	201707262100	172057	NA	11.1065	10	17	NA	201707262100	0	0	0	0	0	0	865	7.92200471825943e-05
Ulldecona	3059	ES.IGN.SIGLIM34094343156	34094343156	ES5	ES51	ES514	43156	0.013495125361243	0.71239619071735	24.3234285627093	0.148305428364771	23121.5927717172	2.59639959705454	4.03250896211471	18196	431567	NA	126.7361	22	43	NA	201707262100	431567	NA	126.7361	22	43	NA	201707262100	0	0	0	0	0	0	866	0.000103514789912
Ulldemolins	3060	ES.IGN.SIGLIM34094343157	34094343157	ES5	ES51	ES514	43157	0.004102259582753	0.338843778749803	21.9026660919189	0.0175931036811843	21345.0393819447	3.15121065098553	0.459779859217809	25629.2331743364	431573	NA	38.0386	29	43	NA	201707262100	431573	NA	38.0386	29	43	NA	201707262100	0	0	0	0	0	0	867	5.97237512705495e-05
Ultramort	2281	ES.IGN.SIGLIM34091717203	34091717203	ES5	ES51	ES512	17203	0.000475385398772	0.085809893063717	23.1860003471375	0.125504091574217	22660.8359988941	2.84373967297441	3.35276746252605	21114.8920634942	172039	NA	4.3804	10	17	NA	201707262100	172039	NA	4.3804	10	17	NA	201707262100	0	0	0	0	0	0	868	9.11925799870759e-05
Urús	2284	ES.IGN.SIGLIM34091717206	34091717206	ES5	ES51	ES512	17206	0.001919010091351	0.207765893814852	15.6140003204346	0.0218333595116013	30719.7634729504	5.21156385256467	0.492508532928755	28118.087957202	172060	NA	17.3607	15	17	NA	201707262100	172060	NA	17.3607	15	17	NA	201707262100	0	0	0	0	0	0	869	3.26449052682469e-05
Vacarisses	2069	ES.IGN.SIGLIM34090808291	34090808291	ES5	ES51	ES511	8291	0.004374019650745	0.408047209506315	22.9980001449585	0.0580373322017548	29849.4653756231	2.88683281209608	1.5456679291981	25826	82917	NA	40.6264	40	8	NA	201801011500	82917	NA	40.6264	40	8	NA	201801011500	0	0	0	0	0	0	870	0.000186141417611844
Vall de Cardós	2531	ES.IGN.SIGLIM34092525901	34092525901	ES5	ES51	ES513	25901	0.006189334048852	0.48598408892682	15.7130002975464	0.0171466078639141	22087.5614036642	5.17045129698071	0.38792410165565	22521.3392600052	259010	NA	56.3963	26	25	NA	201707262100	259010	NA	56.3963	26	25	NA	201707262100	0	0	0	0	0	0	871	0.000134231202270769
Vall-llobrega	2287	ES.IGN.SIGLIM34091717209	34091717209	ES5	ES51	ES512	17209	0.000589102248689	0.124953809924372	22.9680004119873	0.179452168007624	31916.0714081272	2.89376946976128	4.77685745831158	23501.2564416683	172095	5.4819	5.4819	10	17	20170726	201707262100	172095	5.4819	5.4819	10	17	20170726	201707262100	0	0	0	0	0	0	872	6.32840627479145e-05
Vallbona d'Anoia	2070	ES.IGN.SIGLIM34090808292	34090808292	ES5	ES51	ES511	8292	0.00069381151089	0.148384399758367	22.9590001106262	0.0183830263451116	24135.9068832509	2.89585380384042	0.489266999383938	25404.6776494109	82922	6.43	6.43	6	8	20101215	201707262100	82922	6.43	6.43	6	8	20101215	201707262100	0	0	0	0	0	0	873	7.148707364461e-05
Vallbona de les Monges	2515	ES.IGN.SIGLIM34092525238	34092525238	ES5	ES51	ES513	25238	0.003703134407227	0.366296496797866	22.4519996643066	0.00583428886384095	23432.8504499275	3.01572427996044	0.153956608706117	23301.6927924262	252385	34.3328	34.3328	38	25	20131016	201707262100	252385	34.3328	34.3328	38	25	20131016	201707262100	0	0	0	0	0	0	874	7.29086414240043e-05
Vallcebre	2071	ES.IGN.SIGLIM34090808293	34090808293	ES5	ES51	ES511	8293	0.00305907537247	0.306351154154692	16.8100004196167	0.0156571632118614	20923.0061452354	4.736033478187	0.365390890721834	27314.4278653368	82938	28.0453	28.0453	14	8	20130529	201707262100	82938	28.0453	28.0453	14	8	20130529	201707262100	0	0	0	0	0	0	875	7.43820781920824e-05
Vallclara	3061	ES.IGN.SIGLIM34094343158	34094343158	ES5	ES51	ES514	43158	0.00144739699555	0.182005449908004	21.8910002708435	0.00907664934810732	28553.3938082644	3.15415294051093	0.237160177078912	26941.9284928748	431589	13.45	13.45	16	43	20120620	201707262100	431589	13.45	13.45	16	43	20120620	201707262100	0	0	0	0	0	0	876	0
Vallfogona de Balaguer	2517	ES.IGN.SIGLIM34092525240	34092525240	ES5	ES51	ES513	25240	0.002934363450874	0.363496760920606	23.9160003662109	0.0595928213272239	27718.8690929128	2.68242160556698	1.61043703291515	21276	252402	27.1067	27.1067	23	25	20131016	201707262100	252402	27.1067	27.1067	23	25	20131016	201707262100	0	0	0	0	0	0	877	4.39344058397727e-05
Vallfogona de Ripollès	2249	ES.IGN.SIGLIM34091717170	34091717170	ES5	ES51	ES512	17170	0.004248804378603	0.296469724591728	17.240000406901	0.0138644841092333	22887.4531026711	4.57588428984601	0.327277647814759	24515.8889133192	171707	38.96	38.96	31	17	20111214	201707262100	171707	38.96	38.96	31	17	20111214	201707262100	0	0	0	0	0	0	878	8.04430598687092e-05
Vallfogona de Riucorb	3062	ES.IGN.SIGLIM34094343159	34094343159	ES5	ES51	ES514	43159	0.00118042607129	0.146047979100346	22.4200000762939	0.00419427364573309	24065.5671090938	3.02345432483045	0.110618400851739	27535.6559397362	431592	10.93	10.93	16	43	20101117	201707262100	431592	10.93	10.93	16	43	20101117	201707262100	0	0	0	0	0	0	879	8.62341993929762e-05
Vallgorguina	2072	ES.IGN.SIGLIM34090808294	34090808294	ES5	ES51	ES511	8294	0.002395802218985	0.258850256032987	22.1680002212524	0.113984831988678	27970.0281986613	3.08502568255437	2.99300657191532	27525	82943	NA	22.1274	41	8	NA	201707262100	82943	NA	22.1274	41	8	NA	201707262100	0	0	0	0	0	0	880	9.08974772632222e-05
Vallirana	2073	ES.IGN.SIGLIM34090808295	34090808295	ES5	ES51	ES511	8295	0.002562923257672	0.23661548443383	22.9959993362427	0.0888586806795354	26486.723351211	2.88729492909953	2.3664333672043	26277	82956	NA	23.8598	11	8	NA	201707262100	82956	NA	23.8598	11	8	NA	201707262100	0	0	1	0	0,25	1	881	0.000146025407256827
Vallmoll	3063	ES.IGN.SIGLIM34094343160	34094343160	ES5	ES51	ES514	43160	0.001784148326565	0.231226720510883	23.8859996795654	0.105752070598548	34552.7306392128	2.68886729668246	2.85652960509492	25808	431606	NA	16.6429	1	43	NA	201707262100	431606	NA	16.6429	1	43	NA	201707262100	0	0	0	0	0	0	882	7.24792921434192e-05
Vallromanes	2074	ES.IGN.SIGLIM34090808296	34090808296	ES5	ES51	ES511	8296	0.001144084599802	0.164246096480911	23.1279993057251	0.124672352526677	17347.8333695261	2.85696552277015	3.32740315170653	37284	82969	NA	10.5693	41	8	NA	201707262100	82969	NA	10.5693	41	8	NA	201707262100	0	0	0	0	0	0	883	0
Valls	3065	ES.IGN.SIGLIM34094343161	34094343161	ES5	ES51	ES514	43161	0.005951338329351	0.426031733235309	23.6253337860107	0.113304115096535	21457.843079779	2.74552770053898	3.04816076668593	24303	431613	NA	55.5822	1	43	NA	201707262100	431613	NA	55.5822	1	43	NA	201707262100	1	0	0	0	0,25	1	884	0.000161020929065699
Vandellòs i l'Hospitalet de l'Infant	3066	ES.IGN.SIGLIM34094343162	34094343162	ES5	ES51	ES514	43162	0.010995835427588	0.538798104116908	23.2936709267753	0.105394987961177	21723.6400946327	2.81934989830675	2.8204740170501	26953.9802738348	431628	NA	102.7538	8	43	NA	201707262100	431628	NA	102.7538	8	43	NA	201707262100	0	0	0	0	0	0	885	0
Veciana	2075	ES.IGN.SIGLIM34090808297	34090808297	ES5	ES51	ES511	8297	0.004213490025866	0.467702968669464	22.3399991989136	0.00418539940240257	23794.5659268999	3.04286669874241	0.110231401787861	26323.067035362	82975	38.9572	38.9572	6	8	20130529	201707262100	82975	38.9572	38.9572	6	8	20130529	201707262100	0	0	0	0	0	0	886	3.21604632402112e-05
Ventalló	2288	ES.IGN.SIGLIM34091717210	34091717210	ES5	ES51	ES512	17210	0.002789993678552	0.30759403962475	23.0880002975464	0.126775256826519	31882.5632336042	2.86612222830733	3.38131567380412	29495.0151042175	172109	NA	25.0131	2	17	NA	201707262100	172109	NA	25.0131	2	17	NA	201707262100	0	0	0	0	0	0	887	0.000122533301997018
Verdú	2518	ES.IGN.SIGLIM34092525242	34092525242	ES5	ES51	ES513	25242	0.003871485364814	0.266238576247374	23.5380001068115	0.0253389218813926	23685.8527465152	2.76477702966003	0.680742999812903	23908.4363613046	252424	35.8426	35.8426	38	25	20160505	201707262100	252424	35.8426	35.8426	38	25	20160505	201707262100	0	0	0	0	0	0	888	8.63176339053223e-05
Verges	2289	ES.IGN.SIGLIM34091717211	34091717211	ES5	ES51	ES512	17211	0.001024670999038	0.159554136675495	23.2040004730225	0.195976770641966	21511.792844634	2.83964760622238	5.23693382069866	21364	172116	NA	9.6912	10	17	NA	201707262100	172116	NA	9.6912	10	17	NA	201707262100	0	0	0	0	0	0	889	2.29523100752648e-05
Vespella de Gaià	3069	ES.IGN.SIGLIM34094343164	34094343164	ES5	ES51	ES514	43164	0.001949606759915	0.209810889771612	23.8999996185303	0.090568694269899	26990.375342125	2.68585746425285	2.44692875523321	25257.9979631121	431649	NA	18057	36	43	NA	201707262100	431649	NA	18057	36	43	NA	201707262100	0	0	0	0	0	0	890	0.000147415111046221
Vic	2076	ES.IGN.SIGLIM34090808298	34090808298	ES5	ES51	ES511	8298	0.003350866372752	0.513560489848388	22.3920001983643	0.016781188959955	21336.3479423569	3.03023442383497	0.442367299990112	25837	82981	NA	30.9079	24	8	NA	201707262100	82981	NA	30.9079	24	8	NA	201707262100	0	0	0	0	0	0	891	6.80157054879727e-05
Vidrà	2290	ES.IGN.SIGLIM34091717212	34091717212	ES5	ES51	ES512	17212	0.003756946845056	0.547465177219072	16.7880001068115	0.0134616084035092	25020.4769858342	4.74437635530769	0.313966119650595	18098.5107257377	172121	34.47	34.47	24	17	20120620	201707262100	172121	34.47	34.47	24	17	20120620	201707262100	0	0	0	0	0	0	892	4.36472179602192e-05
Vidreres	2291	ES.IGN.SIGLIM34091717213	34091717213	ES5	ES51	ES512	17213	0.005238059062994	0.343869770676171	22.9440002441406	0.159472252070121	24362.0035904446	2.89933088328583	4.24332385810472	23792	172137	NA	48.1929	34	17	NA	201801011500	172137	NA	48.1929	34	17	NA	201801011500	0	0	0	0	0	0	893	0.000104671365657169
Vielha e Mijaran	2519	ES.IGN.SIGLIM34092525243	34092525243	ES5	ES51	ES513	25243	0.023192131890613	0.864416174801275	14.097142968859	0.0179330209895424	24678.0842273692	5.88395151458106	0.385556908429164	23744	252430	NA	211516	39	25	NA	201707262100	252430	NA	211516	39	25	NA	201707262100	0	0	0	0	0	0	894	7.59153904793837e-05
Vila-rodona	3077	ES.IGN.SIGLIM34094343170	34094343170	ES5	ES51	ES514	43170	0.003552079462003	0.282746634960041	23.4019994735718	0.061746547887587	25504.3629607257	2.79502217983061	1.65527249201367	20731	431704	NA	33.0633	1	43	NA	201707262100	431704	NA	33.0633	1	43	NA	201707262100	0	0	0	0	0	0	895	7.92810011227322e-05
Vila-sacra	2306	ES.IGN.SIGLIM34091717230	34091717230	ES5	ES51	ES512	17230	0.000660579234721	0.117812883781574	23.2840003967285	0.1754885203881	20277.0946517717	2.82153191087895	4.69551431246841	23461.761830911	172305	NA	6.0506	2	17	NA	201707262100	172305	NA	6.0506	2	17	NA	201707262100	0	0	0	0	0	0	896	8.10848052278585e-05
Vila-sana	2527	ES.IGN.SIGLIM34092525252	34092525252	ES5	ES51	ES513	25252	0.002052647787743	0.218692143603051	23.7180004119873	0.145308319464168	23341.592852007	2.72524945499007	3.91481927380996	20222.1397533777	252521	18987	18987	27	25	20150730	201707262100	252521	18987	18987	27	25	20150730	201707262100	0	0	0	0	0	0	897	0.000107984305512326
Vila-seca	3078	ES.IGN.SIGLIM34094343171	34094343171	ES5	ES51	ES514	43171	0.002328960664971	0.358478696531494	24.2439994812012	0.120964453103443	28849.7286800426	2.61295049709359	3.28520620072453	22839	431711	NA	21.6576	36	43	NA	201801011500	431711	NA	21.6576	36	43	NA	201801011500	0	0	0	0	0	0	898	0.000118410503897956
Vilabella	3072	ES.IGN.SIGLIM34094343165	34094343165	ES5	ES51	ES514	43165	0.001954581767864	0.307909312251929	23.7000007629395	0.0512545988455702	29644.0045486468	2.72917656447581	1.38048678473545	31108.2739829453	431652	NA	18.1249	1	43	NA	201707262100	431652	NA	18.1249	1	43	NA	201707262100	0	0	0	0	0	0	899	0
Vilabertran	2292	ES.IGN.SIGLIM34091717214	34091717214	ES5	ES51	ES512	17214	0.000251475361126	0.06502748140836	23.3299999237061	0.262767663333349	34900.4302722252	2.81116786156932	7.03603318349898	24708.6990823828	172142	NA	2.2702	2	17	NA	201707262100	172142	NA	2.2702	2	17	NA	201707262100	0	0	0	0	0	0	900	0
Vilablareix	2293	ES.IGN.SIGLIM34091717215	34091717215	ES5	ES51	ES512	17215	0.000666961537968	0.131822975673012	23.0799999237061	0.149998863373124	23526.5232316467	2.86795721941317	4.00020513917309	27294	172155	6.14	6.14	20	17	20111214	201707262100	172155	6.14	6.14	20	17	20111214	201707262100	0	0	0	0	0	0	901	6.70020318344221e-05
Vilada	2077	ES.IGN.SIGLIM34090808299	34090808299	ES5	ES51	ES511	8299	0.002444897287257	0.267561139130767	18.7399997711182	0.00990127326082181	20904.453039174	4.05844549914061	0.242524246507385	23757.7921619703	82994	NA	22213	14	8	NA	201707262100	82994	NA	22213	14	8	NA	201707262100	0	0	0	0	0	0	902	6.41167989021463e-05
Viladamat	2295	ES.IGN.SIGLIM34091717217	34091717217	ES5	ES51	ES512	17217	0.001237702395343	0.188721062849115	23.1030006408691	0.144084488344243	24284.5292634848	2.86268486579018	3.84392652554683	24308.6039017776	172174	NA	11.8341	2	17	NA	201707262100	172174	NA	11.8341	2	17	NA	201707262100	0	0	0	0	0	0	903	0
Viladasens	2294	ES.IGN.SIGLIM34091717216	34091717216	ES5	ES51	ES512	17216	0.001699322104962	0.18545697100184	22.9519996643066	0.0666137488755571	29303.4041495578	2.89747603958124	1.7727294778781	27548.0224066581	172168	15.5161	15.5161	20	17	20141022	201707262100	172168	15.5161	15.5161	20	17	20141022	201707262100	0	0	0	0	0	0	904	0
Viladecans	2079	ES.IGN.SIGLIM34090808301	34090808301	ES5	ES51	ES511	8301	0.002173500854999	0.242029109242286	23.8519992828369	0.293504996916703	25907.0659506548	2.69619105698425	7.92388490633604	24738	83015	NA	20.5017	11	8	NA	201707262100	83015	NA	20.5017	11	8	NA	201707262100	0	2	3	3	2	2	905	0.000200089482999685
Viladecavalls	2078	ES.IGN.SIGLIM34090808300	34090808300	ES5	ES51	ES511	8300	0.002166971882079	0.226235328277202	23.2740001678467	0.0715298957492764	28191.1688173445	2.82379009124382	1.91360367950582	29762	83008	NA	20.0327	40	8	NA	201801011500	83008	NA	20.0327	40	8	NA	201801011500	0	0	0	0	0	0	906	0
Vilademuls	2296	ES.IGN.SIGLIM34091717218	34091717218	ES5	ES51	ES512	17218	0.006774677690984	0.527132534759658	22.8449997901917	0.07041582058732	19529.6284534802	2.92238486284223	1.87057936061945	28898.4587408822	172180	62.17	62.17	28	17	20111214	201707262100	172180	62.17	62.17	28	17	20111214	201707262100	0	0	0	0	0	0	907	4.0221256635665e-05
Viladrau	2297	ES.IGN.SIGLIM34091717220	34091717220	ES5	ES51	ES512	17220	0.005500746701183	0.408295661147283	18.1990003585815	0.0138813464494615	29543.314206399	4.23795131187839	0.335681382247865	26763	172207	50.7127	50.7127	24	17	20141022	201707262100	172207	50.7127	50.7127	24	17	20141022	201707262100	0	0	0	0	0	0	908	6.59524971621321e-05
Vilafant	2298	ES.IGN.SIGLIM34091717221	34091717221	ES5	ES51	ES512	17221	0.000912654178664	0.158566799218121	23.3449993133545	0.210160840550208	25526.7889340791	2.80779662046636	5.62875487444639	22978	172214	NA	8.3865	2	17	NA	201707262100	172214	NA	8.3865	2	17	NA	201707262100	0	0	0	0	0	0	909	0.000159010341598376
Vilafranca del Penedès	2083	ES.IGN.SIGLIM34090808305	34090808305	ES5	ES51	ES511	8305	0.002142278389786	0.28838662261571	23.488000869751	0.218620399363739	23474.3755197427	2.77585811609044	5.86870106105754	25674	83054	NA	19.87	3	8	NA	201707262100	83054	NA	19.87	3	8	NA	201707262100	1	1	0	0	0,5	1	910	0.000136708856873193
Vilagrassa	2520	ES.IGN.SIGLIM34092525244	34092525244	ES5	ES51	ES513	25244	0.002126256725442	0.299769930292391	23.7119998931885	0.0658650992496781	25382.3327754605	2.72655800189025	1.77433653809318	28445.2146192317	252445	19.6712	19.6712	38	25	20131016	201707262100	252445	19.6712	19.6712	38	25	20131016	201707262100	0	0	0	0	0	0	911	3.42702866662485e-05
